"sample_name","Quality","Quality_Factor","Density","MOE","MOR","PrePD","PostPD","max_knot","knot_decisive"
"B8.4",2,"2",406.785,11.10234768,77.54246877,12.94000196,4.260019302,21,1
"B8.40",2,"2",417.448,8.564118182,62.9225582,10.27999783,2.234966278,5,NA
"B8.5",3,"3",420.492,8.980564948,67.71191991,13.10002041,0,16,NA
"B8.6",3,"3",440.205,9.092755983,67.53623125,10.38000298,0,6,NA
"B8.7",2,"2",398.979,7.627668205,39.56688917,1.739994526,7.3799963,22,1
"B8.8",3,"3",425.87,8.306048949,52.05725756,8.777774334,2.755976677,26,1
"B8.9",2,"2",459.491,11.12422382,76.36286509,10.18000126,2.851480484,0,NA
"B9.1",3,"3",432.855,7.607238867,41.18604588,1.059990883,7.299980164,13,NA
"B9.10",2,"2",406.33,8.829395967,56.89067665,5.740005493,4.990154266,13,1
"B9.11",3,"3",402.572,8.580874067,55.6138358,5.579985619,6.606760025,24,1
"B9.12",2,"2",383.151,8.553906763,56.71044142,6.680001736,1.099991798,6,NA
"B9.13",3,"3",389.499,7.044051956,31.02741051,0,2.639990807,40,1
"B9.14",3,"3",447.549,8.924832815,59.51445741,5.740006924,6.716161728,26,1
"B9.15",2,"2",390.497,8.443502347,58.79595789,13.5199995,0.01999855,58,1
"B9.16",2,"2",394.101,7.140229057,40.41807011,8.240004778,2.940004349,30,1
"B9.17",2,"2",404.968,7.495805165,49.64236079,5.539989471,1.31999588,37,1
"B9.18",3,"3",454.02,9.421609075,62.69950334,7.918159485,6.28000164,22,NA
"B9.19",3,"3",426.915,5.055768663,32.14259469,4.659991741,2.00800705,45,1
"B9.2",3,"3",472.666,6.441681999,35.19847268,1.240011215,15.33322954,39,1
"B9.20",3,"3",451.573,8.488810147,54.90704626,2.300009727,3.181758881,29,NA
"B9.21",2,"2",381.737,7.891949263,54.41107044,6.559995651,1.680010796,37,1
"B9.22",3,"3",429.037,6.676160445,33.42473744,6.240007877,8.182014465,45,1
"B9.23",3,"3",379.708,8.25063861,55.97840939,8.239998817,1.319996834,0,NA
"B9.24",3,"3",391.692,7.166359178,47.01295164,3.200013638,1.792556763,0,NA
"B9.25",3,"3",414.147,8.320572505,51.14240269,6.33999157,0,15,1
"B9.26",2,"2",399.591,8.024402594,59.43652246,9.380024433,1.156551361,15,1
"B9.27",2,"2",387.226,8.529655024,58.30958201,10.8000102,0.07998085,0,NA
"B9.28",3,"3",411.122,6.902539324,33.08724105,4.559985161,0.659998894,53,1
"B9.29",2,"2",405.079,8.486940069,55.72151595,6.519989967,0.240002632,15,1
"B9.3",3,"3",429.474,7.936145264,62.9659821,7.699998379,0.020007133,15,NA
"B9.30",3,"3",442.354,8.71182577,62.05630731,6.459991455,1.400007248,25,NA
"B9.31",2,"2",438.734,10.42018945,72.49550703,15.14002752,4.744953156,10,1
"B9.32",3,"3",390.441,8.087698623,57.63146558,8.580004215,4.119994164,14,1
"B9.33",3,"3",403.471,8.115529974,58.29124466,8.239986897,0.62001133,37,1
"B9.34",2,"2",384.115,7.038821847,53.46352705,8.579987049,0,0,NA
"B9.35",3,"3",410.531,7.436157594,49.53241954,7.2000103,0,49,1
"B9.36",2,"2",444.576,9.491809111,62.24750207,9.879985332,2.020019531,46,1
"B9.37",3,"3",429.696,7.502262085,32.54172807,1.639986992,10.2967453,15,1
"B9.38",3,"3",399.202,3.55896037,12.94668841,0.48000145,12.10544014,0,1
"B9.39",3,"3",444.001,5.752084922,14.54803284,0,0,71,1
"B9.4",3,"3",386.637,8.154354742,57.39863047,9.579986572,2.519996643,8,NA
"B9.40",2,"2",444.888,9.214681315,52.26302766,5.617745399,9.80600071,29,1
"B9.5",3,"3",403.526,8.123779219,58.37716657,12.74000263,0,26,NA
"B9.6",3,"3",409.126,5.672688858,21.61771428,0,11.6400013,50,1
"B9.7",3,"3",371.646,7.994657208,56.91987607,11.38000679,0,0,NA
"B9.8",3,"3",448.159,7.904812266,51.43898239,5.439998627,5.63999939,46,1
"B9.9",3,"3",387.336,7.43478657,53.60450486,9.040001392,0,14,NA
"F1.1",3,"3",395.691,6.903211588,31.7997696,0,0,0,NA
"F1.10",1,"1",405.91,7.833621462,58.15301526,7.380010128,2.290007591,6,NA
"F1.11",3,"3",388.816,7.979518049,48.97546703,3.440027237,2.55999279,9,NA
"F1.12",1,"1",384.564,7.421220295,55.06519675,7.519981861,1.480024338,8,NA
"F1.13",3,"3",422.677,6.611032492,53.78618739,6.340011597,0.60001564,11,1
"F1.14",3,"3",390.538,8.542542859,46.08864303,2.799994469,2.899983406,8,NA
"F1.15",1,"1",408.865,9.480783204,64.50267434,9.41999197,1.900018692,24,1
"F1.16",2,"2",417.498,8.593869308,59.89635962,9.160011768,4.835757256,14,1
"F1.17",3,"3",431.247,6.28712032,36.35687366,0.899991035,5.299993515,33,1
"F1.18",2,"2",421.305,5.493376935,29.87221845,4.459990978,4.380028725,21,1
"F1.19",3,"3",386.837,6.274228319,50.49896301,9.480010509,0,21,1
"F1.2",3,"3",423.462,3.285773437,19.99107132,0,0,21,NA
"F1.20",3,"3",371.091,6.427834561,50.68032392,8.399992943,1.760000229,0,NA
"F1.21",2,"2",454.295,9.116093883,69.23086444,15.90001869,0,12,1
"F1.22",3,"3",382.069,6.408552248,50.46562636,8.40000248,0,13,1
"F1.23",3,"3",425.526,8.490323297,55.96042778,6.519989491,2.899988174,31,1
"F1.24",3,"3",377.523,6.33607555,52.6523418,12.13999224,0,23,1
"F1.25",3,"3",407.13,7.42182446,49.57161361,4.819997311,5.435358047,29,1
"F1.26",3,"3",398.703,6.077267333,52.44861352,11.9800024,0,0,NA
"F1.27",3,"3",431.138,8.915259488,56.85899198,7.200007439,7.467741013,33,1
"F1.28",3,"3",388.966,7.240298507,53.44080394,7.299993038,0,15,NA
"F1.29",3,"3",447.099,6.854895958,42.45764818,2.56001091,0.619986534,46,1
"F1.3",3,"3",415.779,8.367984007,58.8315264,11.58001709,0.659990311,43,1
"F1.30",3,"3",399.645,7.758045206,55.86986184,7.339995861,2.820007324,23,1
"F1.31",3,"3",415.946,8.82481651,63.40563502,13.54000235,0.020004272,14,1
"F1.32",3,"3",423.568,3.519520809,15.27318776,0.64000988,5.43200016,55,1
"F1.33",3,"3",399.146,6.287759456,33.48068024,0,6.839987278,22,1
"F1.34",3,"3",424.928,6.661886229,53.93052274,9.979995728,0,61,1
"F1.35",2,"2",399.257,8.832536525,59.26621854,11.34001875,0,8,NA
"F1.36",3,"3",421.083,5.669957363,30.68422481,0.599993229,0,40,1
"F1.37",3,"3",408.921,4.219072716,25.84710949,2.380016804,0.140001297,53,1
"F1.38",3,"3",378.859,6.201235883,46.77909805,6.199985027,0,33,1
"F1.39",3,"3",370.37,7.506944956,46.46374731,7.099998474,1.460009575,16,NA
"F1.4",3,"3",389.561,9.406519585,61.96316352,9.439992905,4.728546143,7,NA
"F1.40",2,"2",389.61,7.511861916,42.82526256,6.340008259,2.160002708,12,NA
"F1.5",1,"1",396.754,8.060584219,52.96831142,5.579975128,0,30,NA
"F1.6",3,"3",424.389,7.336782968,47.00286926,6.459985256,2.231765747,35,1
"F1.8",3,"3",391.717,5.725619643,44.96543534,4.460005283,0.386009216,11,NA
"F1.9",3,"3",462.397,5.981302196,38.13061865,6.980004787,6.162147522,40,1
"F2.1",3,"3",420.271,6.259527109,44.41529051,2.980012894,0.700175285,20,1
"F2.10",2,"2",463.47,8.442634204,63.32629663,7.439994812,3.41999054,31,1
"F2.11",3,"3",449.992,10.05445943,76.25383023,13.06000805,0,0,NA
"F2.12",1,"1",427.859,8.721509091,60.98651817,6.099984646,1.274964333,18,1
"F2.13",3,"3",387.019,7.211727981,55.98445687,10.62000513,0,0,NA
"F2.14",2,"2",449.213,7.956970226,49.50919937,2.599993706,1.320010185,23,NA
"F2.15",3,"3",462.298,8.188932431,56.92156215,3.840000153,5.100013733,35,1
"F2.16",3,"3",437.92,8.381542722,51.66485876,3.240004539,11.41504765,36,1
"F2.17",3,"3",478.453,9.12118167,59.12516276,7.960011005,0,38,1
"F2.18",3,"3",421.416,8.345141389,59.36732492,5.400016308,1.560015678,9,NA
"F2.19",3,"3",433.583,4.442999892,21.1865478,4.320001364,10.02026176,74,1
"F2.20",2,"2",436.558,9.088549727,67.77583992,12.03997707,3.900014877,19,1
"F2.21",2,"2",434.805,8.755509166,66.97792891,8.419998646,0.720214844,19,NA
"F2.22",2,"2",393.168,8.299043547,55.9156443,7.760020733,6.139988899,14,1
"F2.23",3,"3",441.894,8.005889255,54.16473206,8.300019741,2.459990501,35,1
"F2.24",2,"2",398.037,5.880773456,46.04238788,7.45999527,0,29,1
"F2.25",3,"3",439.376,6.791304341,32.03253893,0,13.97999477,47,1
"F2.26",2,"2",399.534,8.542689399,58.25002339,8.519999027,3.311367989,13,1
"F2.27",3,"3",409.331,6.665269184,47.24719019,6.199973106,3.480014801,38,1
"F2.28",3,"3",432.302,5.977201159,36.27224798,2.419990063,0.619990349,30,1
"F2.29",3,"3",451.375,7.714249706,41.00779398,1.880007267,0.179989815,23,1
"F2.3",3,"3",509.943,11.580666,80.36886676,11.21999931,6.046037674,20,NA
"F2.30",3,"3",454.26,8.62844928,55.33343957,2.419986248,0.31999588,39,1
"F2.31",2,"2",454.702,7.796386681,52.8595056,5.62000227,2.150140762,18,1
"F2.32",2,"2",390.205,8.351906468,56.7087261,9.119992733,1.58001709,22,1
"F2.33",3,"3",463.746,7.41186876,42.70734897,1.219993114,2.060154915,33,1
"F2.34",3,"3",492.349,7.450600418,50.08011321,3.09999752,0,27,NA
"F2.35",3,"3",406.52,7.17243967,42.1415811,1.760014057,0,39,1
"F2.36",2,"2",435.407,8.585053509,64.90970208,10.18000412,0,7,NA
"F2.37",1,"1",470.845,8.265184147,64.52897428,7.880001068,0,27,1
"F2.38",3,"3",503.573,7.082380516,53.93605367,3.700012207,0,37,1
"F2.39",3,"3",469.505,10.03380223,71.55326554,13.39998722,2.528173447,39,1
"F2.4",2,"2",393.123,7.210198169,51.58859527,5.560004234,1.039995193,14,1
"F2.40",2,"2",424.83,9.794481962,67.06680877,9.139995575,6.872004509,5,NA
"F2.5",2,"2",479.064,7.977823633,46.50378442,3.40000248,2.099370003,20,1
"F2.6",2,"2",330.666,7.875846138,59.68064847,12.30000162,0.020009995,19,1
"F2.7",2,"2",434.793,8.95604388,65.89814512,13.88001204,0.87997818,8,NA
"F2.8",3,"3",459.126,7.777298877,42.1575745,1.079992771,5.374821663,43,1
"F2.9",3,"3",427.008,6.532218818,54.9025338,7.099991798,0.699995995,20,1
"F3.1",3,"3",440.716,9.161464029,58.29916827,5.200014114,6.560015678,25,1
"F3.10",3,"3",394.259,8.291724425,58.47712778,7.239995003,0,23,NA
"F3.11",1,"1",451.223,10.03715648,77.02355056,12.0199995,2.752182007,0,NA
"F3.12",2,"2",430.414,9.32863594,70.96581739,12.93999434,0.020004272,6,NA
"F3.13",3,"3",436.405,9.354009684,71.76856736,12.99998474,0.940006256,14,NA
"F3.14",3,"3",394.19,5.811602674,33.05952548,3.439979553,2.000022888,42,1
"F3.15",3,"3",416.833,9.543582702,70.25607964,14.09999466,3.308172226,0,NA
"F3.16",2,"2",411.158,7.429523016,53.72851952,8.939987659,0,30,1
"F3.17",3,"3",534.379,5.502570107,36.50762196,5.000002384,0,42,1
"F3.18",3,"3",422.599,5.700558323,19.34662535,4.750010014,0,50,1
"F3.19",3,"3",412.531,5.231753023,33.64571151,5.139995575,0,55,1
"F3.2",3,"3",502.218,9.813866985,55.12593953,5.019999981,6.00694561,36,1
"F3.20",3,"3",448.215,7.307059147,40.14464723,4.29999876,0,45,1
"F3.21",1,"1",432.468,7.773247793,45.90421208,6.059993267,0.220001221,14,NA
"F3.23",3,"3",419.75,8.189925439,53.68742008,7.74000597,7.693945885,27,1
"F3.24",3,"3",414.398,8.099540554,58.7834,10.71998835,0.020008087,33,1
"F3.25",3,"3",438.522,7.528327849,59.30608997,8.560014248,0,23,NA
"F3.26",3,"3",560.277,4.326636403,23.20510346,7.775980234,0,58,1
"F3.27",3,"3",486.784,7.971345016,59.20520775,6.819983959,0.280005455,56,1
"F3.28",1,"1",473.374,7.812533597,66.83501649,8.120000362,6.473361969,15,NA
"F3.29",3,"3",427.192,9.561520552,62.47113683,7.96000576,3.054559708,19,NA
"F3.3",2,"2",400.089,8.395853236,52.68197004,4.080003262,4.519997597,15,1
"F3.30",3,"3",377.452,7.564851041,45.67190814,3.900001049,7.116004944,29,1
"F3.31",2,"2",420.753,6.999256404,57.27447936,6.539989471,0.020004272,53,1
"F3.33",3,"3",419.605,9.482694679,61.86270525,7.540002346,7.810178757,8,NA
"F3.34",3,"3",379.962,8.755960032,56.97496608,8.539987087,6.380002022,6,NA
"F3.35",3,"3",418.94,8.280714033,55.22943371,6.360001087,0,31,1
"F3.36",3,"3",426.814,8.872683283,58.18291152,8.060001373,0,28,NA
"F3.37",1,"1",440.813,9.425074942,58.87844916,7.159992695,4.239161491,7,NA
"F3.38",3,"3",535.046,4.347275414,30.31166427,3.439993382,0.160010338,24,1
"F3.39",3,"3",328.385,7.75584791,53.3804705,6.720018387,0.459985733,18,NA
"F3.4",2,"2",482.754,11.52744182,83.57898461,17.07996941,7.760026932,7,1
"F3.40",3,"3",494.781,11.41774581,63.57300536,2.640019894,15.15494728,33,1
"F3.5",3,"3",422.322,9.280539445,67.82037488,14.30001211,1.999988556,0,NA
"F3.6",3,"3",425.15,8.088540027,47.0125423,4.01998806,7.479994774,30,1
"F3.7",3,"3",423.265,8.896691876,67.84935013,10.86000156,3.13697052,12,NA
"F3.8",3,"3",398.813,7.124460712,34.33986763,3.979987621,4.48003006,32,1
"F3.9",2,"2",416.445,8.929603942,68.15774701,11.07999611,4.519992828,12,NA
"F4.10",2,"2",385.119,7.235404226,44.84467101,3.679992199,0.680021286,14,1
"F4.11",3,"3",410.013,5.19627057,26.7363174,1.379990578,2.220017433,51,1
"F4.12",3,"3",381.903,7.561622711,53.9195486,8.579997063,2.679470062,9,NA
"F4.13",3,"3",393.713,4.277806298,23.25966719,2.180002689,0,28,NA
"F4.14",3,"3",386.948,7.00097668,46.39153334,4.740006924,4.083376884,21,NA
"F4.15",3,"3",388.463,6.241152516,39.25569028,7.05999136,4.840006828,0,NA
"F4.2",2,"2",468.89,7.214156345,32.26569566,5.259999275,2.440002441,19,1
"F4.3",3,"3",466.567,7.361111332,49.56448919,4.079996586,0,35,1
"F4.4",3,"3",420.346,7.605396441,45.46391592,2.959993362,2.120000839,30,1
"F4.5",3,"3",411.304,8.275465357,63.62573681,12.13998604,0,0,NA
"F4.6",3,"3",411.98,8.26828909,64.29875113,12.95999527,0.019989014,8,NA
"F4.7",3,"3",424.706,8.046802077,64.84392056,14.31999683,0,25,1
"F4.8",3,"3",406.557,8.143774609,58.163122,6.439990997,0.020009995,0,NA
"I1.1",3,"3",471.147,6.368349559,42.40758501,1.260004997,2.540041924,38,1
"I1.10",3,"3",353.533,5.860573935,30.58264927,2.620003223,1.879981995,54,1
"I1.11",3,"3",422.386,5.567563341,40.43366518,1.781437874,0,49,1
"I1.12",3,"3",408.702,6.164256904,32.42834041,8.920586586,0,77,1
"I1.13",3,"3",457.214,7.542128294,45.90397694,8.200001717,2.320015907,46,1
"I1.15",2,"2",396.43,6.721323618,43.81346751,8.4000144,1.099999428,18,1
"I1.16",2,"2",472.134,8.392249654,54.9635756,4.439996243,3.899989128,21,1
"I1.17",3,"3",425.238,5.438481649,25.6988556,2.47999239,0.020025253,25,1
"I1.18",2,"2",411.635,7.621496705,52.82088105,5.421394825,0.040019989,24,1
"I1.19",2,"2",441.278,8.625836948,66.34436042,10.84179783,0.040006638,27,1
"I1.2",3,"3",458.411,6.474532905,42.37229177,2.880003452,0.039988518,35,1
"I1.20",3,"3",468.113,8.900698976,73.44091811,7.459996223,0.04002285,22,NA
"I1.3",2,"2",527.931,8.961363941,61.75008342,4.560004711,4.70002079,14,1
"I1.4",3,"3",455.427,6.958500283,41.47954996,2.740005016,4.160110474,45,1
"I1.5",3,"3",396.654,5.430913533,24.2767901,0,2.68000555,21,1
"I1.6",2,"2",469.006,7.705972216,39.10107492,2.90000248,0.040002823,27,1
"I1.7",3,"3",408.331,5.719664609,40.69595407,0.919998169,0,34,1
"I1.8",3,"3",453.563,11.1619741,80.93964548,11.01999855,11.24502754,32,1
"I1.9",2,"2",394.963,6.63981038,41.58278135,2.780013561,0.039999962,41,1
"I10.1",3,"3",453.168,5.9155014,35.16566578,2.399991035,2.731352806,44,1
"I10.10",3,"3",493.567,6.077583819,32.46390588,1.040000916,8.199995995,56,1
"I10.11",3,"3",432.521,6.496903078,33.87356374,0.599998474,0.040062904,20,NA
"I10.12",3,"3",492.895,7.306101724,37.49926726,1.400220394,0.039995193,27,NA
"I10.13",3,"3",405.957,4.922808167,23.75211795,1.59997797,0.040022373,58,1
"I10.14",2,"2",435.135,9.821874701,72.63762717,16.21997738,0.040031433,30,1
"I10.15",3,"3",458.463,10.10840893,65.81576224,3.880013466,0.020068169,35,1
"I10.16",2,"2",418.351,7.281891436,44.09497466,1.76181221,0.04000473,23,1
"I10.17",3,"3",446.763,10.36314553,75.44613936,14.95998287,2.507106781,36,1
"I10.18",3,"3",454.628,5.701475727,27.36496912,2.340015888,3.899998188,71,1
"I10.19",3,"3",433.365,6.760230288,33.44765929,0,0.040020943,33,1
"I10.2",2,"2",393.043,8.169643243,52.50714646,4.779985905,3.187380791,17,1
"I10.20",2,"2",409.552,6.636072747,22.41232336,1.200006008,1.580010414,31,1
"I10.3",3,"3",440.363,9.163396156,45.86868799,8.780014038,3.599995613,33,1
"I10.4",3,"3",401.117,6.538877837,48.48934557,6.560003281,1.940003395,33,1
"I10.5",2,"2",433.599,9.606783968,72.63056258,12.10000229,5.160001755,23,1
"I10.6",3,"3",481.676,4.949689618,33.39532041,6.701407909,9.539999008,44,1
"I10.7",1,"1",394.52,7.713452186,54.85713929,5.100005627,5.119175911,36,1
"I10.8",3,"3",419.571,3.128037942,15.12090211,5.420009136,0.919997215,44,1
"I10.9",2,"2",419.965,7.404321204,44.92457858,2.379999161,0.040011406,32,1
"I11.1",2,"2",430.21,8.552968265,50.52767264,2.639975548,5.5600214,27,1
"I11.10",2,"2",409.609,8.558904931,37.57700305,0,3.399080276,21,1
"I11.11",2,"2",430.359,8.920000241,54.12757677,4.619987011,12.60003185,24,1
"I11.12",3,"3",497.707,6.530352931,47.34147137,7.091781616,4.539998055,33,1
"I11.13",2,"2",444.843,7.653991546,49.9555243,4.221807003,0.040024757,35,1
"I11.14",3,"3",509.376,7.828399039,55.50456246,4.079989433,0.039989471,80,1
"I11.15",2,"2",456.145,9.959483887,76.19721956,9.839995861,1.047159195,20,1
"I11.16",2,"2",394.968,5.857978893,48.15212694,6.080006599,0,48,1
"I11.17",2,"2",396.162,5.45715432,46.53666162,7.980000973,0,27,1
"I11.18",2,"2",434.334,9.707337524,71.21767224,14.33998775,0.360017776,31,1
"I11.19",3,"3",409.154,6.703372403,48.413487,4.09999609,6.100969315,54,1
"I11.2",2,"2",500.563,9.73304505,71.43257515,5.940021515,6.064138412,22,1
"I11.20",3,"3",389.934,6.428058658,53.19354302,9.560005665,0,22,1
"I11.3",3,"3",483.33,8.605193046,58.42263746,4.276545525,9.040003777,40,1
"I11.4",3,"3",468.586,6.825252856,39.69339988,4.899980068,0.02007103,19,NA
"I11.5",2,"2",413.771,6.893390037,50.46710339,4.020001888,0.040010452,30,1
"I11.6",3,"3",461.169,9.013242269,64.91407043,5.740014076,0.039978981,27,1
"I11.7",2,"2",423.508,8.037405541,42.01706758,6.679988384,6.360034943,27,1
"I11.8",2,"2",442.695,9.676588913,71.80106661,11.95998335,0.78001976,38,1
"I11.9",1,"1",405.36,6.987945811,54.28661412,6.619978428,0.500013351,30,1
"I12.10",3,"3",500.777,10.89508569,71.5760444,6.539980412,4.100006104,53,1
"I12.11",3,"3",461.497,7.258064782,47.29305112,1.420000076,2.100028038,31,1
"I12.12",2,"2",384.096,6.36490602,50.91037831,7.980202675,0.020199776,26,1
"I12.13",2,"2",402.495,8.278761753,46.9819048,4.180028439,4.35999012,18,1
"I12.14",2,"2",432.478,7.0619961,51.94719239,3.500002861,0,23,1
"I12.15",2,"2",414.446,8.160471242,45.8458133,2.540002823,1.659989357,30,1
"I12.16",2,"2",450.6,8.84667554,60.44714774,9.520200253,5.562171936,26,1
"I12.17",3,"3",389.765,5.508544123,36.49828014,2.500011921,1.400073051,32,1
"I12.18",3,"3",491.678,9.571157779,74.75986917,7.279994965,0.040005684,37,1
"I12.19",2,"2",385.39,8.457856664,51.28538534,6.039992809,3.830771446,48,1
"I12.2",3,"3",395.69,6.760184862,52.57724967,4.960009575,0,24,1
"I12.20",2,"2",435.703,7.734977603,51.41352306,7.799993992,0.039999008,34,1
"I12.3",3,"3",432.631,6.000714785,24.07129005,0,0.040020466,24,1
"I12.4",3,"3",441.859,8.284612063,60.74999497,4.819998264,0.04004097,27,1
"I12.5",3,"3",459.664,7.170596598,44.44488208,2.259996891,0.020050049,22,1
"I12.6",3,"3",397.39,7.541566379,59.73883022,8.359984875,0,14,1
"I12.7",3,"3",451.645,8.241058026,64.86763372,7.040000916,0,54,1
"I12.8",3,"3",451.151,6.863001226,50.26921084,4.18001318,0,34,1
"I12.9",2,"2",397.767,6.848537626,50.00029837,6.260014534,0,39,1
"I13.1",2,"2",399.018,7.727406507,61.14560874,9.220012188,0.04101944,24,1
"I13.10",2,"2",422.586,7.481113409,45.97416364,1.440004349,3.402757645,21,1
"I13.11",2,"2",435.19,8.749676439,64.07225422,6.079998016,3.941398621,21,1
"I13.12",3,"3",407.449,3.560092012,18.25456329,4.979997158,0.040005684,12,1
"I13.13",2,"2",481.651,8.558344614,59.00300558,4.880606174,3.888162613,27,1
"I13.14",2,"2",457.178,9.310195885,65.61162004,4.820001602,0.060228348,22,1
"I13.15",2,"2",430.821,7.176339176,46.67336015,5.440009594,3.540068626,29,1
"I13.16",2,"2",372.607,6.362094033,30.46404641,4.200005531,0.159998894,21,1
"I13.17",3,"3",487.204,7.644263902,48.55876687,4.979986191,0.020093918,44,1
"I13.18",1,"1",456.453,8.367802475,61.60470324,4.059999466,0.020079613,23,1
"I13.19",2,"2",435.112,8.019359549,40.45547968,7.337581635,0.040045738,40,1
"I13.2",3,"3",461.394,6.672329141,37.22127563,3.759985447,4.400560379,59,1
"I13.20",2,"2",468.586,9.319709076,63.25266704,3.539997101,1.800020218,21,1
"I13.3",2,"2",501.054,10.15047776,76.18358603,8.939982891,13.33429337,23,1
"I13.4",2,"2",452.405,9.330812714,67.87722238,8.80002594,3.499999046,31,1
"I13.5",3,"3",518.436,7.451585504,53.48131708,3.34001255,4.679981232,26,1
"I13.6",2,"2",452.908,7.314952142,60.03700354,6.761800289,0,28,1
"I13.7",3,"3",391.003,9.096211903,64.35126329,10.20000601,2.508569717,80,1
"I13.8",2,"2",386.215,5.737559029,48.57343818,8.161803722,0,66,1
"I13.9",3,"3",400.401,5.312372462,21.71536259,3.38000083,4.140010834,44,1
"I14.1",1,"1",459.761,9.047326515,61.76218201,4.911163807,1.920008659,48,1
"I14.10",2,"2",465.334,8.691269588,57.52881205,2.120013237,1.039067268,22,1
"I14.11",3,"3",507.938,7.920233081,38.73185242,1.460008621,7.640058517,20,1
"I14.12",2,"2",446.878,8.325087037,56.91591733,2.300017834,7.010556221,23,1
"I14.13",2,"2",417.593,7.274913571,54.87786217,5.920006752,0,23,1
"I14.14",3,"3",499.27,7.949407176,44.75952312,4.379977703,0.960021973,33,1
"I14.15",2,"2",366.878,5.760088038,41.51208658,2.779998302,0.019993782,22,1
"I14.16",3,"3",421.765,7.547041809,43.98911651,1.399982929,1.029481888,26,1
"I14.17",3,"3",451.976,7.174193686,26.21189187,0,0.040009499,48,1
"I14.18",2,"2",365.993,6.304154994,43.19572574,3.419984818,0.03999424,25,1
"I14.19",3,"3",446.543,9.334166804,68.85327284,5.179998875,9.06278038,16,1
"I14.2",3,"3",407.222,8.235021566,53.59111937,5.100006104,1.340014458,16,1
"I14.3",3,"3",454.414,6.130263316,38.2741709,1.360002041,0.719985962,38,1
"I14.4",3,"3",439.765,9.127893989,67.08375378,7.359996319,4.720016479,23,1
"I14.5",2,"2",422.914,8.590271613,29.61863673,0,12.12000465,28,1
"I14.6",2,"2",445.842,7.879240888,56.52680641,4.420006275,0,30,1
"I14.7",3,"3",417.012,5.693358932,24.38321751,0.739995003,1.600025177,49,1
"I14.8",3,"3",472.27,7.583951455,39.3276544,0,0.041806698,27,1
"I14.9",2,"2",397.879,6.344703349,41.05446837,4.539989471,2.099998474,34,1
"I15.1",2,"2",406.733,8.953308764,61.15763092,9.440000534,1.640001297,20,1
"I15.10",2,"2",450.707,6.833323974,43.3439451,9.979988575,0.420007706,23,1
"I15.11",3,"3",450.251,9.524733838,69.30697788,5.34000206,4.319996834,44,1
"I15.12",3,"3",451.211,6.145432115,32.73229047,0,4.539997578,41,1
"I15.13",1,"1",460.01,7.61147374,56.32345519,4.441837311,0,37,1
"I15.14",3,"3",364.928,5.166871273,34.21554018,1.419997692,4.280010223,25,1
"I15.15",3,"3",421.44,7.455001817,46.46893544,1.519993305,1.030286789,33,1
"I15.16",2,"2",480.071,8.857719998,65.82656481,5.599983692,1.031486511,31,1
